reward_mode,schedule,seed,episode,epsilon,steps,return,success,wall_hits,penalty_entries,door_attempts,key_picked,termination_reason
shaped,linear,81150,41,0.991882,500,-1258.2500000000014,False,134,15,0,True,energy_depleted
shaped,linear,81150,42,0.991684,500,-1253.450000000001,False,132,10,0,True,energy_depleted
shaped,linear,81150,43,0.991486,500,-1082.7250000000022,False,119,10,0,True,energy_depleted
shaped,linear,81150,44,0.991288,500,-1407.4249999999965,False,142,4,0,False,energy_depleted
shaped,linear,81150,45,0.99109,500,-1083.2249999999983,False,115,12,0,True,energy_depleted
shaped,linear,81150,46,0.990892,500,-1187.2500000000025,False,130,8,0,True,energy_depleted
shaped,linear,81150,47,0.990694,500,-1008.8249999999991,False,88,5,1,False,energy_depleted
shaped,linear,81150,48,0.990496,500,-1768.849999999998,False,179,12,0,False,energy_depleted
shaped,linear,81150,49,0.990298,500,-1231.6500000000021,False,111,8,0,False,energy_depleted
sparse,exponential,8565,0,1.0,500,-860.0,False,75,6,0,False,energy_depleted
sparse,exponential,8565,1,0.995,285,-383.0,True,77,4,0,True,goal_reached
sparse,exponential,8565,2,0.990025,500,-1046.0,False,124,10,0,True,energy_depleted
sparse,exponential,8565,3,0.985074875,500,-1240.0,False,165,13,0,True,energy_depleted
sparse,exponential,8565,4,0.980149500625,500,-1002.0,False,108,7,0,False,energy_depleted
sparse,exponential,8565,5,0.975248753121875,500,-1026.0,False,114,7,0,False,energy_depleted
sparse,exponential,8565,6,0.9703725093562656,500,-1180.0,False,109,24,1,False,energy_depleted
sparse,exponential,8565,7,0.9655206468094842,500,-1234.0,False,146,20,0,True,energy_depleted
sparse,exponential,8565,8,0.9606930435754368,500,-1004.0,False,126,0,0,False,energy_depleted
sparse,exponential,8565,9,0.9558895783575596,500,-912.0,False,103,0,0,False,energy_depleted
sparse,exponential,8565,10,0.9511101304657719,500,-1148.0,False,147,6,0,False,energy_depleted
sparse,exponential,8565,11,0.946354579813443,500,-1042.0,False,123,10,0,True,energy_depleted
sparse,exponential,8565,12,0.9416228069143757,500,-1026.0,False,114,7,0,False,energy_depleted
sparse,exponential,8565,13,0.9369146928798039,500,-1058.0,False,117,14,0,True,energy_depleted
sparse,exponential,8565,14,0.9322301194154049,500,-1210.0,False,125,21,0,False,energy_depleted
sparse,exponential,8565,15,0.9275689688183278,500,-1150.0,False,125,15,0,False,energy_depleted
sparse,exponential,8565,16,0.9229311239742362,500,-1164.0,False,126,16,0,False,energy_depleted
sparse,exponential,8565,17,0.918316468354365,500,-1128.0,False,147,9,0,True,energy_depleted
sparse,exponential,8565,18,0.9137248860125932,500,-964.0,False,111,2,0,False,energy_depleted
sparse,exponential,8565,19,0.9091562615825302,500,-1050.0,False,145,2,0,True,energy_depleted
sparse,exponential,8565,20,0.9046104802746175,500,-1038.0,False,137,4,0,True,energy_depleted
sparse,exponential,8565,21,0.9000874278732445,500,-1254.0,False,136,26,0,True,energy_depleted
sparse,exponential,8565,22,0.8955869907338783,500,-1306.0,False,159,17,0,False,energy_depleted
sparse,exponential,8565,23,0.8911090557802088,500,-1116.0,False,134,8,0,False,energy_depleted
sparse,exponential,8565,24,0.8866535105013078,500,-1194.0,False,151,9,0,False,energy_depleted
sparse,exponential,8565,25,0.8822202429488012,500,-960.0,False,110,7,0,True,energy_depleted
sparse,exponential,8565,26,0.8778091417340572,500,-1068.0,False,122,8,0,False,energy_depleted
sparse,exponential,8565,27,0.873420096025387,500,-1242.0,False,158,16,0,True,energy_depleted
sparse,exponential,8565,28,0.86905299554526,500,-964.0,False,116,0,0,False,energy_depleted
sparse,exponential,8565,29,0.8647077305675337,500,-1232.0,False,168,6,0,False,energy_depleted
sparse,exponential,8565,30,0.8603841919146961,500,-1000.0,False,125,5,0,True,energy_depleted
sparse,exponential,8565,31,0.8560822709551226,500,-1136.0,False,139,13,0,True,energy_depleted
sparse,exponential,8565,32,0.8518018596003469,500,-1210.0,False,160,7,0,False,energy_depleted
sparse,exponential,8565,33,0.8475428503023452,500,-1092.0,False,143,7,0,True,energy_depleted
sparse,exponential,8565,34,0.8433051360508335,500,-1526.0,False,219,15,0,False,energy_depleted
sparse,exponential,8565,35,0.8390886103705792,500,-1316.0,False,184,13,0,True,energy_depleted
sparse,exponential,8565,36,0.8348931673187264,500,-1028.0,False,117,6,0,False,energy_depleted
sparse,exponential,8565,37,0.8307187014821328,500,-1082.0,False,138,3,0,False,energy_depleted
sparse,exponential,8565,38,0.826565107974722,500,-1278.0,False,147,19,0,False,energy_depleted
sparse,exponential,8565,39,0.8224322824348484,500,-1196.0,False,164,4,0,False,energy_depleted
sparse,exponential,8565,40,0.8183201210226743,500,-1122.0,False,158,4,0,True,energy_depleted
sparse,exponential,8565,41,0.8142285204175609,500,-1152.0,False,143,8,0,False,energy_depleted
sparse,exponential,8565,42,0.810157377815473,500,-1056.0,False,114,15,0,True,energy_depleted
sparse,exponential,8565,43,0.8061065909263957,500,-1300.0,False,155,18,0,False,energy_depleted
sparse,exponential,8565,44,0.8020760579717637,500,-996.0,False,114,4,0,False,energy_depleted
sparse,exponential,8565,45,0.7980656776819048,500,-1240.0,False,145,16,0,False,energy_depleted
sparse,exponential,8565,46,0.7940753492934953,500,-1038.0,False,117,7,0,False,energy_depleted
sparse,exponential,8565,47,0.7901049725470278,500,-1070.0,False,125,7,0,False,energy_depleted
sparse,exponential,8565,48,0.7861544476842928,500,-1096.0,False,124,10,0,False,energy_depleted
sparse,exponential,8565,49,0.7822236754458712,500,-1092.0,False,133,11,0,True,energy_depleted
sparse,exponential,17944,0,1.0,500,-1010.0,False,120,3,0,False,energy_depleted
sparse,exponential,17944,1,0.995,500,-1204.0,False,131,18,0,False,energy_depleted
sparse,exponential,17944,2,0.990025,283,-291.0,True,57,3,0,True,goal_reached
sparse,exponential,17944,3,0.985074875,500,-922.0,False,111,2,2,True,energy_depleted
sparse,exponential,17944,4,0.980149500625,500,-1248.0,False,172,6,0,False,energy_depleted
sparse,exponential,17944,5,0.975248753121875,500,-992.0,False,133,1,0,True,energy_depleted
sparse,exponential,17944,6,0.9703725093562656,500,-956.0,False,114,0,0,False,energy_depleted
sparse,exponential,17944,7,0.9655206468094842,500,-890.0,False,85,5,0,False,energy_depleted
sparse,exponential,17944,8,0.9606930435754368,500,-1034.0,False,121,5,0,False,energy_depleted
sparse,exponential,17944,9,0.9558895783575596,500,-1098.0,False,152,4,0,True,energy_depleted
sparse,exponential,17944,10,0.9511101304657719,500,-892.0,False,108,1,0,True,energy_depleted
sparse,exponential,17944,11,0.946354579813443,500,-1328.0,False,142,26,0,False,energy_depleted
sparse,exponential,17944,12,0.9416228069143757,500,-1146.0,False,134,11,0,False,energy_depleted
sparse,exponential,17944,13,0.9369146928798039,500,-978.0,False,102,12,0,True,energy_depleted
sparse,exponential,17944,14,0.9322301194154049,500,-1016.0,False,119,4,0,False,energy_depleted
sparse,exponential,17944,15,0.9275689688183278,500,-1042.0,False,128,3,0,False,energy_depleted
sparse,exponential,17944,16,0.9229311239742362,500,-948.0,False,102,9,0,True,energy_depleted
sparse,exponential,17944,17,0.918316468354365,500,-1174.0,False,156,5,0,False,energy_depleted
sparse,exponential,17944,18,0.9137248860125932,500,-918.0,False,92,5,0,False,energy_depleted
sparse,exponential,17944,19,0.9091562615825302,500,-1128.0,False,137,8,0,False,energy_depleted
sparse,exponential,17944,20,0.9046104802746175,381,-571.0,True,95,6,0,True,goal_reached
sparse,exponential,17944,21,0.9000874278732445,500,-1314.0,False,171,13,0,False,energy_depleted
sparse,exponential,17944,22,0.8955869907338783,500,-1180.0,False,140,17,0,True,energy_depleted
sparse,exponential,17944,23,0.8911090557802088,500,-974.0,False,111,8,0,True,energy_depleted
sparse,exponential,17944,24,0.8866535105013078,500,-1012.0,False,114,4,4,False,energy_depleted
sparse,exponential,17944,25,0.8822202429488012,500,-1116.0,False,134,8,0,False,energy_depleted
sparse,exponential,17944,26,0.8778091417340572,500,-1142.0,False,158,6,0,True,energy_depleted
sparse,exponential,17944,27,0.873420096025387,500,-996.0,False,104,13,0,True,energy_depleted
sparse,exponential,17944,28,0.86905299554526,500,-960.0,False,115,0,0,False,energy_depleted
sparse,exponential,17944,29,0.8647077305675337,500,-1058.0,False,132,3,0,False,energy_depleted
sparse,exponential,17944,30,0.8603841919146961,500,-1116.0,False,144,9,0,True,energy_depleted
sparse,exponential,17944,31,0.8560822709551226,500,-1068.0,False,132,4,0,False,energy_depleted
sparse,exponential,17944,32,0.8518018596003469,500,-1074.0,False,121,9,0,False,energy_depleted
sparse,exponential,17944,33,0.8475428503023452,500,-1450.0,False,200,15,0,False,energy_depleted
sparse,exponential,17944,34,0.8433051360508335,500,-1054.0,False,131,8,0,True,energy_depleted
sparse,exponential,17944,35,0.8390886103705792,500,-1382.0,False,168,21,0,False,energy_depleted
sparse,exponential,17944,36,0.8348931673187264,500,-1082.0,False,133,10,0,True,energy_depleted
sparse,exponential,17944,37,0.8307187014821328,500,-1322.0,False,168,15,0,False,energy_depleted
sparse,exponential,17944,38,0.826565107974722,500,-1358.0,False,147,27,0,False,energy_depleted
sparse,exponential,17944,39,0.8224322824348484,500,-1142.0,False,138,9,0,False,energy_depleted
sparse,exponential,17944,40,0.8183201210226743,500,-1036.0,False,114,8,0,False,energy_depleted
sparse,exponential,17944,41,0.8142285204175609,500,-1196.0,False,154,13,0,True,energy_depleted
sparse,exponential,17944,42,0.810157377815473,500,-1044.0,False,126,4,0,False,energy_depleted
sparse,exponential,17944,43,0.8061065909263957,500,-994.0,False,121,1,0,False,energy_depleted
sparse,exponential,17944,44,0.8020760579717637,500,-1166.0,False,144,9,0,False,energy_depleted
sparse,exponential,17944,45,0.7980656776819048,500,-1060.0,False,110,12,0,False,energy_depleted
sparse,exponential,17944,46,0.7940753492934953,500,-1012.0,False,128,5,0,True,energy_depleted
sparse,exponential,17944,47,0.7901049725470278,500,-1066.0,False,124,7,0,False,energy_depleted
sparse,exponential,17944,48,0.7861544476842928,500,-1362.0,False,183,13,0,False,energy_depleted
sparse,exponential,17944,49,0.7822236754458712,500,-1242.0,False,143,17,0,False,energy_depleted
sparse,exponential,81150,0,1.0,500,-1016.0,False,104,15,0,True,energy_depleted
sparse,exponential,81150,1,0.995,500,-938.0,False,112,4,0,True,energy_depleted
sparse,exponential,81150,2,0.990025,500,-1056.0,False,99,21,0,True,energy_depleted
sparse,exponential,81150,3,0.985074875,500,-902.0,False,97,6,1,True,energy_depleted
sparse,exponential,81150,4,0.980149500625,500,-1154.0,False,131,13,0,False,energy_depleted
sparse,exponential,81150,5,0.975248753121875,500,-846.0,False,89,4,0,True,energy_depleted
sparse,exponential,81150,6,0.9703725093562656,500,-1128.0,False,137,13,0,True,energy_depleted
sparse,exponential,81150,7,0.9655206468094842,500,-1110.0,False,130,14,0,True,energy_depleted
sparse,exponential,81150,8,0.9606930435754368,500,-948.0,False,112,5,0,True,energy_depleted
sparse,exponential,81150,9,0.9558895783575596,500,-1102.0,False,138,10,0,True,energy_depleted
sparse,exponential,81150,10,0.9511101304657719,500,-1326.0,False,164,17,0,False,energy_depleted
sparse,exponential,81150,11,0.946354579813443,500,-1062.0,False,143,4,0,True,energy_depleted
sparse,exponential,81150,12,0.9416228069143757,500,-1006.0,False,124,6,0,True,energy_depleted
sparse,exponential,81150,13,0.9369146928798039,500,-1148.0,False,147,6,0,False,energy_depleted
sparse,exponential,81150,14,0.9322301194154049,500,-1002.0,False,123,6,0,True,energy_depleted
sparse,exponential,81150,15,0.9275689688183278,500,-1028.0,False,112,13,0,True,energy_depleted
sparse,exponential,81150,16,0.9229311239742362,500,-1178.0,False,142,11,0,False,energy_depleted
sparse,exponential,81150,17,0.918316468354365,500,-1342.0,False,168,17,0,False,energy_depleted
sparse,exponential,81150,18,0.9137248860125932,500,-1084.0,False,151,3,0,True,energy_depleted
sparse,exponential,81150,19,0.9091562615825302,500,-1212.0,False,148,17,0,True,energy_depleted
sparse,exponential,81150,20,0.9046104802746175,500,-1094.0,False,133,5,3,False,energy_depleted
sparse,exponential,81150,21,0.9000874278732445,500,-1026.0,False,119,10,0,True,energy_depleted
sparse,exponential,81150,22,0.8955869907338783,500,-1018.0,False,122,8,0,True,energy_depleted
sparse,exponential,81150,23,0.8911090557802088,500,-1066.0,False,149,2,0,True,energy_depleted
sparse,exponential,81150,24,0.8866535105013078,500,-1000.0,False,110,6,0,False,energy_depleted
sparse,exponential,81150,25,0.8822202429488012,500,-1244.0,False,156,12,0,False,energy_depleted
sparse,exponential,81150,26,0.8778091417340572,500,-1098.0,False,122,16,0,True,energy_depleted
sparse,exponential,81150,27,0.873420096025387,500,-1132.0,False,143,11,0,True,energy_depleted
sparse,exponential,81150,28,0.86905299554526,500,-1102.0,False,118,13,0,False,energy_depleted
sparse,exponential,81150,29,0.8647077305675337,500,-1370.0,False,160,28,0,True,energy_depleted
sparse,exponential,81150,30,0.8603841919146961,500,-1162.0,False,138,11,0,False,energy_depleted
sparse,exponential,81150,31,0.8560822709551226,500,-1114.0,False,136,7,0,False,energy_depleted
sparse,exponential,81150,32,0.8518018596003469,500,-1348.0,False,167,18,0,False,energy_depleted
sparse,exponential,81150,33,0.8475428503023452,500,-884.0,False,91,2,0,False,energy_depleted
sparse,exponential,81150,34,0.8433051360508335,500,-1254.0,False,156,13,0,False,energy_depleted
sparse,exponential,81150,35,0.8390886103705792,500,-1168.0,False,152,6,0,False,energy_depleted
sparse,exponential,81150,36,0.8348931673187264,500,-1146.0,False,144,7,0,False,energy_depleted
sparse,exponential,81150,37,0.8307187014821328,500,-974.0,False,96,9,0,False,energy_depleted
sparse,exponential,81150,38,0.826565107974722,500,-1196.0,False,159,11,0,True,energy_depleted
sparse,exponential,81150,39,0.8224322824348484,500,-1082.0,False,143,6,0,True,energy_depleted
sparse,exponential,81150,40,0.8183201210226743,500,-1134.0,False,151,3,0,False,energy_depleted
sparse,exponential,81150,41,0.8142285204175609,500,-1140.0,False,140,8,0,False,energy_depleted
sparse,exponential,81150,42,0.810157377815473,500,-1074.0,False,136,3,0,False,energy_depleted
sparse,exponential,81150,43,0.8061065909263957,500,-914.0,False,101,1,0,False,energy_depleted
sparse,exponential,81150,44,0.8020760579717637,500,-1050.0,False,135,1,0,False,energy_depleted
sparse,exponential,81150,45,0.7980656776819048,500,-1266.0,False,169,14,0,True,energy_depleted
sparse,exponential,81150,46,0.7940753492934953,500,-1254.0,False,151,20,0,True,energy_depleted
sparse,exponential,81150,47,0.7901049725470278,500,-1036.0,False,124,4,0,False,energy_depleted
sparse,exponential,81150,48,0.7861544476842928,500,-1096.0,False,139,4,0,False,energy_depleted
sparse,exponential,81150,49,0.7822236754458712,500,-1010.0,False,100,11,0,False,energy_depleted
sparse,linear,8565,0,1.0,500,-860.0,False,75,6,0,False,energy_depleted
sparse,linear,8565,1,0.999802,500,-1090.0,False,135,10,0,True,energy_depleted
sparse,linear,8565,2,0.999604,500,-878.0,False,92,6,0,True,energy_depleted
sparse,linear,8565,3,0.999406,500,-1236.0,False,164,13,0,True,energy_depleted
sparse,linear,8565,4,0.999208,500,-958.0,False,87,11,0,False,energy_depleted
sparse,linear,8565,5,0.99901,500,-958.0,False,97,7,0,False,energy_depleted
sparse,linear,8565,6,0.998812,491,-677.0,True,99,4,0,True,goal_reached
sparse,linear,8565,7,0.998614,500,-900.0,False,105,3,0,True,energy_depleted
sparse,linear,8565,8,0.998416,500,-1020.0,False,120,9,0,True,energy_depleted
sparse,linear,8565,9,0.998218,500,-1094.0,False,143,1,3,False,energy_depleted
sparse,linear,8565,10,0.99802,319,-581.0,True,103,10,0,True,goal_reached
sparse,linear,8565,11,0.997822,500,-1052.0,False,143,3,0,True,energy_depleted
sparse,linear,8565,12,0.997624,500,-1102.0,False,118,18,0,True,energy_depleted
sparse,linear,8565,13,0.997426,456,-744.0,True,102,13,0,True,goal_reached
sparse,linear,8565,14,0.997228,500,-1096.0,False,124,15,0,True,energy_depleted
sparse,linear,8565,15,0.99703,500,-1002.0,False,103,9,0,False,energy_depleted
sparse,linear,8565,16,0.996832,500,-1344.0,False,181,12,0,False,energy_depleted
sparse,linear,8565,17,0.996634,448,-682.0,True,86,14,0,True,goal_reached
sparse,linear,8565,18,0.996436,500,-1170.0,False,150,7,0,False,energy_depleted
sparse,linear,8565,19,0.996238,500,-868.0,False,92,5,0,True,energy_depleted
sparse,linear,8565,20,0.99604,500,-1160.0,False,165,0,0,False,energy_depleted
sparse,linear,8565,21,0.995842,500,-1362.0,False,173,22,0,True,energy_depleted
sparse,linear,8565,22,0.995644,500,-858.0,False,92,4,0,True,energy_depleted
sparse,linear,8565,23,0.995446,500,-872.0,False,83,9,0,True,energy_depleted
sparse,linear,8565,24,0.995248,500,-946.0,False,99,5,0,False,energy_depleted
sparse,linear,8565,25,0.99505,500,-1022.0,False,113,12,0,True,energy_depleted
sparse,linear,8565,26,0.994852,500,-1062.0,False,118,14,0,True,energy_depleted
sparse,linear,8565,27,0.994654,500,-984.0,False,111,9,0,True,energy_depleted
sparse,linear,8565,28,0.994456,470,-738.0,True,122,3,0,True,goal_reached
sparse,linear,8565,29,0.994258,500,-976.0,False,124,3,0,True,energy_depleted
sparse,linear,8565,30,0.99406,500,-1070.0,False,125,7,0,False,energy_depleted
sparse,linear,8565,31,0.993862,500,-1064.0,False,116,10,0,False,energy_depleted
sparse,linear,8565,32,0.993664,500,-1006.0,False,124,1,0,False,energy_depleted
sparse,linear,8565,33,0.993466,500,-1060.0,False,140,5,0,True,energy_depleted
sparse,linear,8565,34,0.993268,500,-1122.0,False,133,14,0,True,energy_depleted
sparse,linear,8565,35,0.99307,500,-1150.0,False,125,15,0,False,energy_depleted
sparse,linear,8565,36,0.992872,500,-1032.0,False,121,2,7,False,energy_depleted
sparse,linear,8565,37,0.992674,500,-1002.0,False,108,12,0,True,energy_depleted
sparse,linear,8565,38,0.992476,479,-679.0,True,95,7,0,True,goal_reached
sparse,linear,8565,39,0.992278,500,-1060.0,False,119,8,1,False,energy_depleted
sparse,linear,8565,40,0.99208,500,-954.0,False,101,5,0,False,energy_depleted
sparse,linear,8565,41,0.991882,500,-974.0,False,106,3,5,False,energy_depleted
sparse,linear,8565,42,0.991684,500,-990.0,False,105,7,0,False,energy_depleted
sparse,linear,8565,43,0.991486,500,-1196.0,False,144,17,0,True,energy_depleted
sparse,linear,8565,44,0.991288,500,-978.0,False,77,22,0,True,energy_depleted
sparse,linear,8565,45,0.99109,500,-990.0,False,105,7,0,False,energy_depleted
sparse,linear,8565,46,0.990892,500,-984.0,False,116,7,0,True,energy_depleted
sparse,linear,8565,47,0.990694,500,-858.0,False,87,1,0,False,energy_depleted
sparse,linear,8565,48,0.990496,500,-1056.0,False,124,11,0,True,energy_depleted
sparse,linear,8565,49,0.990298,500,-980.0,False,115,7,0,True,energy_depleted
sparse,linear,17944,0,1.0,500,-1010.0,False,120,3,0,False,energy_depleted
sparse,linear,17944,1,0.999802,500,-926.0,False,99,3,0,False,energy_depleted
sparse,linear,17944,2,0.999604,500,-924.0,False,91,11,0,True,energy_depleted
sparse,linear,17944,3,0.999406,500,-1024.0,False,121,9,0,True,energy_depleted
sparse,linear,17944,4,0.999208,500,-1128.0,False,132,15,0,True,energy_depleted
sparse,linear,17944,5,0.99901,500,-964.0,False,101,6,0,False,energy_depleted
sparse,linear,17944,6,0.998812,500,-982.0,False,103,7,0,False,energy_depleted
sparse,linear,17944,7,0.998614,500,-1210.0,False,130,19,0,False,energy_depleted
sparse,linear,17944,8,0.998416,500,-1012.0,False,118,4,0,False,energy_depleted
sparse,linear,17944,9,0.998218,500,-978.0,False,89,11,3,False,energy_depleted
sparse,linear,17944,10,0.99802,500,-1030.0,False,125,8,0,True,energy_depleted
sparse,linear,17944,11,0.997822,500,-890.0,False,95,6,0,True,energy_depleted
sparse,linear,17944,12,0.997624,500,-1022.0,False,113,12,0,True,energy_depleted
sparse,linear,17944,13,0.997426,383,-503.0,True,75,7,0,True,goal_reached
sparse,linear,17944,14,0.997228,500,-1108.0,False,117,10,10,False,energy_depleted
sparse,linear,17944,15,0.99703,500,-1236.0,False,154,12,0,False,energy_depleted
sparse,linear,17944,16,0.996832,500,-1024.0,False,136,3,0,True,energy_depleted
sparse,linear,17944,17,0.996634,500,-926.0,False,79,11,0,False,energy_depleted
sparse,linear,17944,18,0.996436,500,-894.0,False,96,6,0,True,energy_depleted
sparse,linear,17944,19,0.996238,369,-559.0,True,85,10,0,True,goal_reached
sparse,linear,17944,20,0.99604,500,-1102.0,False,132,7,1,False,energy_depleted
sparse,linear,17944,21,0.995842,500,-1172.0,False,148,13,0,True,energy_depleted
sparse,linear,17944,22,0.995644,500,-914.0,False,101,1,0,False,energy_depleted
sparse,linear,17944,23,0.995446,500,-1006.0,False,114,10,0,True,energy_depleted
sparse,linear,17944,24,0.995248,500,-1034.0,False,116,12,0,True,energy_depleted
sparse,linear,17944,25,0.99505,500,-932.0,False,103,7,0,True,energy_depleted
sparse,linear,17944,26,0.994852,500,-1016.0,False,119,9,0,True,energy_depleted
sparse,linear,17944,27,0.994654,500,-992.0,False,98,10,0,False,energy_depleted
sparse,linear,17944,28,0.994456,500,-1150.0,False,150,10,0,True,energy_depleted
sparse,linear,17944,29,0.994258,500,-954.0,False,106,8,0,True,energy_depleted
sparse,linear,17944,30,0.99406,500,-964.0,False,111,2,0,False,energy_depleted
sparse,linear,17944,31,0.993862,500,-1068.0,False,122,13,0,True,energy_depleted
sparse,linear,17944,32,0.993664,500,-962.0,False,93,9,0,False,energy_depleted
sparse,linear,17944,33,0.993466,500,-1224.0,False,136,23,0,True,energy_depleted
sparse,linear,17944,34,0.993268,500,-1024.0,False,116,11,0,True,energy_depleted
sparse,linear,17944,35,0.99307,427,-563.0,True,89,3,0,True,goal_reached
sparse,linear,17944,36,0.992872,500,-1146.0,False,139,9,0,False,energy_depleted
sparse,linear,17944,37,0.992674,500,-920.0,False,100,2,0,False,energy_depleted
sparse,linear,17944,38,0.992476,500,-894.0,False,81,12,0,True,energy_depleted
sparse,linear,17944,39,0.992278,500,-1076.0,False,104,21,0,True,energy_depleted
sparse,linear,17944,40,0.99208,500,-910.0,False,70,11,5,False,energy_depleted
sparse,linear,17944,41,0.991882,500,-1078.0,False,127,12,0,True,energy_depleted
sparse,linear,17944,42,0.991684,500,-1070.0,False,100,17,0,False,energy_depleted
sparse,linear,17944,43,0.991486,500,-994.0,False,101,14,0,True,energy_depleted
sparse,linear,17944,44,0.991288,500,-914.0,False,91,5,0,False,energy_depleted
sparse,linear,17944,45,0.99109,500,-1056.0,False,124,6,0,False,energy_depleted
sparse,linear,17944,46,0.990892,500,-962.0,False,108,3,0,False,energy_depleted
sparse,linear,17944,47,0.990694,500,-1096.0,False,129,13,0,True,energy_depleted
sparse,linear,17944,48,0.990496,500,-1006.0,False,114,10,0,True,energy_depleted
sparse,linear,17944,49,0.990298,500,-846.0,False,94,2,0,True,energy_depleted
sparse,linear,81150,0,1.0,500,-1016.0,False,104,15,0,True,energy_depleted
sparse,linear,81150,1,0.999802,500,-932.0,False,88,13,0,True,energy_depleted
sparse,linear,81150,2,0.999604,500,-832.0,False,73,4,0,False,energy_depleted
sparse,linear,81150,3,0.999406,500,-950.0,False,105,3,0,False,energy_depleted
sparse,linear,81150,4,0.999208,500,-906.0,False,79,14,0,True,energy_depleted
sparse,linear,81150,5,0.99901,500,-930.0,False,90,12,0,True,energy_depleted
sparse,linear,81150,6,0.998812,500,-998.0,False,112,5,0,False,energy_depleted
sparse,linear,81150,7,0.998614,500,-1018.0,False,122,8,0,True,energy_depleted
sparse,linear,81150,8,0.998416,500,-982.0,False,98,14,0,True,energy_depleted
sparse,linear,81150,9,0.998218,295,-401.0,True,69,8,0,True,goal_reached
sparse,linear,81150,10,0.99802,500,-952.0,False,93,6,5,False,energy_depleted
sparse,linear,81150,11,0.997822,500,-950.0,False,90,9,0,False,energy_depleted
sparse,linear,81150,12,0.997624,500,-1238.0,False,147,20,0,True,energy_depleted
sparse,linear,81150,13,0.997426,500,-1018.0,False,127,1,0,False,energy_depleted
sparse,linear,81150,14,0.997228,500,-1052.0,False,113,15,0,True,energy_depleted
sparse,linear,81150,15,0.99703,500,-1064.0,False,111,12,0,False,energy_depleted
sparse,linear,81150,16,0.996832,500,-978.0,False,127,2,0,True,energy_depleted
sparse,linear,81150,17,0.996634,500,-910.0,False,85,7,0,False,energy_depleted
sparse,linear,81150,18,0.996436,500,-1050.0,False,130,8,0,True,energy_depleted
sparse,linear,81150,19,0.996238,500,-1044.0,False,106,12,0,False,energy_depleted
sparse,linear,81150,20,0.99604,500,-1084.0,False,136,9,0,True,energy_depleted
sparse,linear,81150,21,0.995842,500,-896.0,False,99,5,0,True,energy_depleted
sparse,linear,81150,22,0.995644,500,-826.0,False,84,4,0,True,energy_depleted
sparse,linear,81150,23,0.995446,500,-1068.0,False,127,11,0,True,energy_depleted
sparse,linear,81150,24,0.995248,500,-1004.0,False,106,8,0,False,energy_depleted
sparse,linear,81150,25,0.99505,500,-912.0,False,98,2,0,False,energy_depleted
sparse,linear,81150,26,0.994852,500,-1138.0,False,142,7,0,False,energy_depleted
sparse,linear,81150,27,0.994654,500,-1016.0,False,124,7,0,True,energy_depleted
sparse,linear,81150,28,0.994456,500,-882.0,False,83,5,0,False,energy_depleted
sparse,linear,81150,29,0.994258,500,-976.0,False,99,13,0,True,energy_depleted
sparse,linear,81150,30,0.99406,500,-858.0,False,77,5,0,False,energy_depleted
sparse,linear,81150,31,0.993862,500,-1186.0,False,164,3,0,False,energy_depleted
sparse,linear,81150,32,0.993664,500,-1290.0,False,145,21,0,False,energy_depleted
sparse,linear,81150,33,0.993466,500,-1080.0,False,110,19,0,True,energy_depleted
sparse,linear,81150,34,0.993268,500,-1344.0,False,136,35,0,True,energy_depleted
sparse,linear,81150,35,0.99307,500,-918.0,False,102,6,0,True,energy_depleted
sparse,linear,81150,36,0.992872,500,-1044.0,False,116,13,0,True,energy_depleted
sparse,linear,81150,37,0.992674,500,-954.0,False,111,6,0,True,energy_depleted
sparse,linear,81150,38,0.992476,500,-1082.0,False,133,10,0,True,energy_depleted
sparse,linear,81150,39,0.992278,500,-980.0,False,110,4,0,False,energy_depleted
sparse,linear,81150,40,0.99208,500,-990.0,False,87,13,3,False,energy_depleted
sparse,linear,81150,41,0.991882,500,-1144.0,False,136,15,0,True,energy_depleted
sparse,linear,81150,42,0.991684,500,-1078.0,False,132,10,0,True,energy_depleted
sparse,linear,81150,43,0.991486,500,-1026.0,False,119,10,0,True,energy_depleted
sparse,linear,81150,44,0.991288,500,-1108.0,False,142,4,0,False,energy_depleted
sparse,linear,81150,45,0.99109,500,-1130.0,False,125,13,0,False,energy_depleted
sparse,linear,81150,46,0.990892,500,-1050.0,False,130,8,0,True,energy_depleted
sparse,linear,81150,47,0.990694,500,-908.0,False,86,6,1,False,energy_depleted
sparse,linear,81150,48,0.990496,500,-1336.0,False,179,12,0,False,energy_depleted
sparse,linear,81150,49,0.990298,500,-1024.0,False,111,8,0,False,energy_depleted
