reward_mode,lambda,seed,episode,epsilon,steps,return,success,wall_hits,penalty_entries,door_attempts,key_picked,termination_reason
sparse,0.3,17944,48,0.7861544476842928,500,-1330.0,False,175,13,0,False,energy_depleted
sparse,0.3,17944,49,0.7822236754458712,500,-1250.0,False,145,17,0,False,energy_depleted
sparse,0.3,81150,0,1.0,500,-1016.0,False,104,15,0,True,energy_depleted
sparse,0.3,81150,1,0.995,500,-938.0,False,112,4,0,True,energy_depleted
sparse,0.3,81150,2,0.990025,500,-1056.0,False,99,21,0,True,energy_depleted
sparse,0.3,81150,3,0.985074875,500,-902.0,False,97,6,1,True,energy_depleted
sparse,0.3,81150,4,0.980149500625,500,-1154.0,False,131,13,0,False,energy_depleted
sparse,0.3,81150,5,0.975248753121875,500,-846.0,False,89,4,0,True,energy_depleted
sparse,0.3,81150,6,0.9703725093562656,500,-1128.0,False,137,13,0,True,energy_depleted
sparse,0.3,81150,7,0.9655206468094842,500,-1110.0,False,130,14,0,True,energy_depleted
sparse,0.3,81150,8,0.9606930435754368,500,-948.0,False,112,5,0,True,energy_depleted
sparse,0.3,81150,9,0.9558895783575596,500,-1102.0,False,138,10,0,True,energy_depleted
sparse,0.3,81150,10,0.9511101304657719,500,-1326.0,False,164,17,0,False,energy_depleted
sparse,0.3,81150,11,0.946354579813443,500,-1062.0,False,143,4,0,True,energy_depleted
sparse,0.3,81150,12,0.9416228069143757,500,-1006.0,False,124,6,0,True,energy_depleted
sparse,0.3,81150,13,0.9369146928798039,500,-1148.0,False,147,6,0,False,energy_depleted
sparse,0.3,81150,14,0.9322301194154049,500,-1002.0,False,123,6,0,True,energy_depleted
sparse,0.3,81150,15,0.9275689688183278,500,-1028.0,False,112,13,0,True,energy_depleted
sparse,0.3,81150,16,0.9229311239742362,500,-1178.0,False,142,11,0,False,energy_depleted
sparse,0.3,81150,17,0.918316468354365,500,-1342.0,False,168,17,0,False,energy_depleted
sparse,0.3,81150,18,0.9137248860125932,500,-1084.0,False,151,3,0,True,energy_depleted
sparse,0.3,81150,19,0.9091562615825302,500,-1212.0,False,148,17,0,True,energy_depleted
sparse,0.3,81150,20,0.9046104802746175,500,-1086.0,False,131,5,3,False,energy_depleted
sparse,0.3,81150,21,0.9000874278732445,500,-1026.0,False,119,10,0,True,energy_depleted
sparse,0.3,81150,22,0.8955869907338783,500,-1018.0,False,122,8,0,True,energy_depleted
sparse,0.3,81150,23,0.8911090557802088,500,-1066.0,False,149,2,0,True,energy_depleted
sparse,0.3,81150,24,0.8866535105013078,500,-1000.0,False,110,6,0,False,energy_depleted
sparse,0.3,81150,25,0.8822202429488012,500,-1244.0,False,156,12,0,False,energy_depleted
sparse,0.3,81150,26,0.8778091417340572,500,-1098.0,False,122,16,0,True,energy_depleted
sparse,0.3,81150,27,0.873420096025387,500,-1132.0,False,143,11,0,True,energy_depleted
sparse,0.3,81150,28,0.86905299554526,500,-1102.0,False,118,13,0,False,energy_depleted
sparse,0.3,81150,29,0.8647077305675337,500,-1370.0,False,160,28,0,True,energy_depleted
sparse,0.3,81150,30,0.8603841919146961,500,-1154.0,False,136,11,0,False,energy_depleted
sparse,0.3,81150,31,0.8560822709551226,500,-1106.0,False,134,7,0,False,energy_depleted
sparse,0.3,81150,32,0.8518018596003469,500,-1346.0,False,169,17,0,False,energy_depleted
sparse,0.3,81150,33,0.8475428503023452,500,-900.0,False,95,2,0,False,energy_depleted
sparse,0.3,81150,34,0.8433051360508335,500,-1254.0,False,156,13,0,False,energy_depleted
sparse,0.3,81150,35,0.8390886103705792,500,-1168.0,False,152,6,0,False,energy_depleted
sparse,0.3,81150,36,0.8348931673187264,500,-1146.0,False,144,7,0,False,energy_depleted
sparse,0.3,81150,37,0.8307187014821328,500,-974.0,False,96,9,0,False,energy_depleted
sparse,0.3,81150,38,0.826565107974722,500,-1178.0,False,167,6,0,True,energy_depleted
sparse,0.3,81150,39,0.8224322824348484,500,-1074.0,False,141,6,0,True,energy_depleted
sparse,0.3,81150,40,0.8183201210226743,500,-1126.0,False,149,3,0,False,energy_depleted
sparse,0.3,81150,41,0.8142285204175609,500,-1118.0,False,162,2,0,True,energy_depleted
sparse,0.3,81150,42,0.810157377815473,500,-1070.0,False,140,1,0,False,energy_depleted
sparse,0.3,81150,43,0.8061065909263957,500,-914.0,False,101,1,0,False,energy_depleted
sparse,0.3,81150,44,0.8020760579717637,500,-1058.0,False,137,1,0,False,energy_depleted
sparse,0.3,81150,45,0.7980656776819048,500,-1214.0,False,171,8,0,True,energy_depleted
sparse,0.3,81150,46,0.7940753492934953,500,-1298.0,False,172,16,0,True,energy_depleted
sparse,0.3,81150,47,0.7901049725470278,500,-1046.0,False,124,5,0,False,energy_depleted
sparse,0.3,81150,48,0.7861544476842928,500,-1100.0,False,145,2,0,False,energy_depleted
sparse,0.3,81150,49,0.7822236754458712,500,-1020.0,False,100,12,0,False,energy_depleted
sparse,0.7,8565,0,1.0,500,-860.0,False,75,6,0,False,energy_depleted
sparse,0.7,8565,1,0.995,285,-383.0,True,77,4,0,True,goal_reached
sparse,0.7,8565,2,0.990025,500,-1046.0,False,124,10,0,True,energy_depleted
sparse,0.7,8565,3,0.985074875,500,-1240.0,False,165,13,0,True,energy_depleted
sparse,0.7,8565,4,0.980149500625,500,-1002.0,False,108,7,0,False,energy_depleted
sparse,0.7,8565,5,0.975248753121875,500,-1026.0,False,114,7,0,False,energy_depleted
sparse,0.7,8565,6,0.9703725093562656,500,-1180.0,False,109,24,1,False,energy_depleted
sparse,0.7,8565,7,0.9655206468094842,500,-1234.0,False,146,20,0,True,energy_depleted
sparse,0.7,8565,8,0.9606930435754368,500,-1004.0,False,126,0,0,False,energy_depleted
sparse,0.7,8565,9,0.9558895783575596,500,-912.0,False,103,0,0,False,energy_depleted
sparse,0.7,8565,10,0.9511101304657719,500,-1148.0,False,147,6,0,False,energy_depleted
sparse,0.7,8565,11,0.946354579813443,500,-1042.0,False,123,10,0,True,energy_depleted
sparse,0.7,8565,12,0.9416228069143757,500,-1026.0,False,114,7,0,False,energy_depleted
sparse,0.7,8565,13,0.9369146928798039,500,-1058.0,False,117,14,0,True,energy_depleted
sparse,0.7,8565,14,0.9322301194154049,500,-1210.0,False,125,21,0,False,energy_depleted
sparse,0.7,8565,15,0.9275689688183278,500,-1150.0,False,125,15,0,False,energy_depleted
sparse,0.7,8565,16,0.9229311239742362,500,-1164.0,False,126,16,0,False,energy_depleted
sparse,0.7,8565,17,0.918316468354365,500,-1128.0,False,147,9,0,True,energy_depleted
sparse,0.7,8565,18,0.9137248860125932,500,-964.0,False,111,2,0,False,energy_depleted
sparse,0.7,8565,19,0.9091562615825302,500,-1050.0,False,145,2,0,True,energy_depleted
sparse,0.7,8565,20,0.9046104802746175,500,-1038.0,False,137,4,0,True,energy_depleted
sparse,0.7,8565,21,0.9000874278732445,500,-1254.0,False,136,26,0,True,energy_depleted
sparse,0.7,8565,22,0.8955869907338783,500,-1306.0,False,159,17,0,False,energy_depleted
sparse,0.7,8565,23,0.8911090557802088,500,-1116.0,False,134,8,0,False,energy_depleted
sparse,0.7,8565,24,0.8866535105013078,500,-1194.0,False,151,9,0,False,energy_depleted
sparse,0.7,8565,25,0.8822202429488012,500,-968.0,False,112,7,0,True,energy_depleted
sparse,0.7,8565,26,0.8778091417340572,500,-1068.0,False,122,8,0,False,energy_depleted
sparse,0.7,8565,27,0.873420096025387,500,-1242.0,False,158,16,0,True,energy_depleted
sparse,0.7,8565,28,0.86905299554526,500,-964.0,False,116,0,0,False,energy_depleted
sparse,0.7,8565,29,0.8647077305675337,500,-1232.0,False,168,6,0,False,energy_depleted
sparse,0.7,8565,30,0.8603841919146961,500,-992.0,False,123,5,0,True,energy_depleted
sparse,0.7,8565,31,0.8560822709551226,500,-1144.0,False,141,13,0,True,energy_depleted
sparse,0.7,8565,32,0.8518018596003469,500,-1210.0,False,160,7,0,False,energy_depleted
sparse,0.7,8565,33,0.8475428503023452,500,-1084.0,False,141,7,0,True,energy_depleted
sparse,0.7,8565,34,0.8433051360508335,500,-1518.0,False,217,15,0,False,energy_depleted
sparse,0.7,8565,35,0.8390886103705792,500,-1316.0,False,184,13,0,True,energy_depleted
sparse,0.7,8565,36,0.8348931673187264,500,-1028.0,False,117,6,0,False,energy_depleted
sparse,0.7,8565,37,0.8307187014821328,500,-1082.0,False,138,3,0,False,energy_depleted
sparse,0.7,8565,38,0.826565107974722,500,-1272.0,False,163,12,0,False,energy_depleted
sparse,0.7,8565,39,0.8224322824348484,500,-1112.0,False,138,6,0,False,energy_depleted
sparse,0.7,8565,40,0.8183201210226743,500,-1122.0,False,158,4,0,True,energy_depleted
sparse,0.7,8565,41,0.8142285204175609,500,-1168.0,False,147,8,0,False,energy_depleted
sparse,0.7,8565,42,0.810157377815473,500,-1056.0,False,114,15,0,True,energy_depleted
sparse,0.7,8565,43,0.8061065909263957,500,-1342.0,False,163,19,0,False,energy_depleted
sparse,0.7,8565,44,0.8020760579717637,500,-1004.0,False,116,4,0,False,energy_depleted
sparse,0.7,8565,45,0.7980656776819048,500,-1256.0,False,149,16,0,False,energy_depleted
sparse,0.7,8565,46,0.7940753492934953,500,-1058.0,False,117,9,0,False,energy_depleted
sparse,0.7,8565,47,0.7901049725470278,500,-1068.0,False,127,6,0,False,energy_depleted
sparse,0.7,8565,48,0.7861544476842928,500,-1098.0,False,122,11,0,False,energy_depleted
sparse,0.7,8565,49,0.7822236754458712,500,-1066.0,False,129,10,0,True,energy_depleted
sparse,0.7,17944,0,1.0,500,-1010.0,False,120,3,0,False,energy_depleted
sparse,0.7,17944,1,0.995,500,-1204.0,False,131,18,0,False,energy_depleted
sparse,0.7,17944,2,0.990025,283,-291.0,True,57,3,0,True,goal_reached
sparse,0.7,17944,3,0.985074875,500,-922.0,False,111,2,2,True,energy_depleted
sparse,0.7,17944,4,0.980149500625,500,-1248.0,False,172,6,0,False,energy_depleted
sparse,0.7,17944,5,0.975248753121875,500,-992.0,False,133,1,0,True,energy_depleted
sparse,0.7,17944,6,0.9703725093562656,500,-956.0,False,114,0,0,False,energy_depleted
sparse,0.7,17944,7,0.9655206468094842,500,-890.0,False,85,5,0,False,energy_depleted
sparse,0.7,17944,8,0.9606930435754368,500,-1034.0,False,121,5,0,False,energy_depleted
sparse,0.7,17944,9,0.9558895783575596,500,-1098.0,False,152,4,0,True,energy_depleted
sparse,0.7,17944,10,0.9511101304657719,500,-892.0,False,108,1,0,True,energy_depleted
sparse,0.7,17944,11,0.946354579813443,500,-1328.0,False,142,26,0,False,energy_depleted
sparse,0.7,17944,12,0.9416228069143757,500,-1146.0,False,134,11,0,False,energy_depleted
sparse,0.7,17944,13,0.9369146928798039,500,-978.0,False,102,12,0,True,energy_depleted
sparse,0.7,17944,14,0.9322301194154049,500,-1016.0,False,119,4,0,False,energy_depleted
sparse,0.7,17944,15,0.9275689688183278,500,-1042.0,False,128,3,0,False,energy_depleted
sparse,0.7,17944,16,0.9229311239742362,500,-948.0,False,102,9,0,True,energy_depleted
sparse,0.7,17944,17,0.918316468354365,500,-1174.0,False,156,5,0,False,energy_depleted
sparse,0.7,17944,18,0.9137248860125932,500,-918.0,False,92,5,0,False,energy_depleted
sparse,0.7,17944,19,0.9091562615825302,500,-1128.0,False,137,8,0,False,energy_depleted
sparse,0.7,17944,20,0.9046104802746175,381,-571.0,True,95,6,0,True,goal_reached
sparse,0.7,17944,21,0.9000874278732445,500,-1314.0,False,171,13,0,False,energy_depleted
sparse,0.7,17944,22,0.8955869907338783,500,-1180.0,False,140,17,0,True,energy_depleted
sparse,0.7,17944,23,0.8911090557802088,500,-974.0,False,111,8,0,True,energy_depleted
sparse,0.7,17944,24,0.8866535105013078,500,-1012.0,False,114,4,4,False,energy_depleted
sparse,0.7,17944,25,0.8822202429488012,500,-1116.0,False,134,8,0,False,energy_depleted
sparse,0.7,17944,26,0.8778091417340572,500,-1142.0,False,158,6,0,True,energy_depleted
sparse,0.7,17944,27,0.873420096025387,500,-988.0,False,102,13,0,True,energy_depleted
sparse,0.7,17944,28,0.86905299554526,500,-968.0,False,117,0,0,False,energy_depleted
sparse,0.7,17944,29,0.8647077305675337,500,-1058.0,False,132,3,0,False,energy_depleted
sparse,0.7,17944,30,0.8603841919146961,500,-1124.0,False,146,9,0,True,energy_depleted
sparse,0.7,17944,31,0.8560822709551226,500,-1164.0,False,166,5,0,True,energy_depleted
sparse,0.7,17944,32,0.8518018596003469,500,-1094.0,False,131,7,0,False,energy_depleted
sparse,0.7,17944,33,0.8475428503023452,500,-1450.0,False,200,15,0,False,energy_depleted
sparse,0.7,17944,34,0.8433051360508335,500,-1038.0,False,127,8,0,True,energy_depleted
sparse,0.7,17944,35,0.8390886103705792,500,-1382.0,False,168,21,0,False,energy_depleted
sparse,0.7,17944,36,0.8348931673187264,500,-1090.0,False,135,10,0,True,energy_depleted
sparse,0.7,17944,37,0.8307187014821328,500,-1330.0,False,170,15,0,False,energy_depleted
sparse,0.7,17944,38,0.826565107974722,500,-1354.0,False,146,27,0,False,energy_depleted
sparse,0.7,17944,39,0.8224322824348484,500,-1158.0,False,142,9,0,False,energy_depleted
sparse,0.7,17944,40,0.8183201210226743,500,-1076.0,False,124,8,0,False,energy_depleted
sparse,0.7,17944,41,0.8142285204175609,500,-1180.0,False,150,13,0,True,energy_depleted
sparse,0.7,17944,42,0.810157377815473,500,-1044.0,False,126,4,0,False,energy_depleted
sparse,0.7,17944,43,0.8061065909263957,500,-958.0,False,112,1,0,False,energy_depleted
sparse,0.7,17944,44,0.8020760579717637,500,-1214.0,False,166,5,0,False,energy_depleted
sparse,0.7,17944,45,0.7980656776819048,500,-1070.0,False,115,11,0,False,energy_depleted
sparse,0.7,17944,46,0.7940753492934953,500,-1004.0,False,126,5,0,True,energy_depleted
sparse,0.7,17944,47,0.7901049725470278,500,-1128.0,False,132,10,0,False,energy_depleted
sparse,0.7,17944,48,0.7861544476842928,500,-1310.0,False,170,18,0,True,energy_depleted
sparse,0.7,17944,49,0.7822236754458712,500,-984.0,False,116,2,0,False,energy_depleted
sparse,0.7,81150,0,1.0,500,-1016.0,False,104,15,0,True,energy_depleted
sparse,0.7,81150,1,0.995,500,-938.0,False,112,4,0,True,energy_depleted
sparse,0.7,81150,2,0.990025,500,-1056.0,False,99,21,0,True,energy_depleted
sparse,0.7,81150,3,0.985074875,500,-902.0,False,97,6,1,True,energy_depleted
sparse,0.7,81150,4,0.980149500625,500,-1154.0,False,131,13,0,False,energy_depleted
sparse,0.7,81150,5,0.975248753121875,500,-846.0,False,89,4,0,True,energy_depleted
sparse,0.7,81150,6,0.9703725093562656,500,-1128.0,False,137,13,0,True,energy_depleted
sparse,0.7,81150,7,0.9655206468094842,500,-1110.0,False,130,14,0,True,energy_depleted
sparse,0.7,81150,8,0.9606930435754368,500,-948.0,False,112,5,0,True,energy_depleted
sparse,0.7,81150,9,0.9558895783575596,500,-1102.0,False,138,10,0,True,energy_depleted
sparse,0.7,81150,10,0.9511101304657719,500,-1326.0,False,164,17,0,False,energy_depleted
sparse,0.7,81150,11,0.946354579813443,500,-1062.0,False,143,4,0,True,energy_depleted
sparse,0.7,81150,12,0.9416228069143757,500,-1006.0,False,124,6,0,True,energy_depleted
sparse,0.7,81150,13,0.9369146928798039,500,-1148.0,False,147,6,0,False,energy_depleted
sparse,0.7,81150,14,0.9322301194154049,500,-1002.0,False,123,6,0,True,energy_depleted
sparse,0.7,81150,15,0.9275689688183278,500,-1028.0,False,112,13,0,True,energy_depleted
sparse,0.7,81150,16,0.9229311239742362,500,-1178.0,False,142,11,0,False,energy_depleted
sparse,0.7,81150,17,0.918316468354365,500,-1342.0,False,168,17,0,False,energy_depleted
sparse,0.7,81150,18,0.9137248860125932,500,-1084.0,False,151,3,0,True,energy_depleted
sparse,0.7,81150,19,0.9091562615825302,500,-1212.0,False,148,17,0,True,energy_depleted
sparse,0.7,81150,20,0.9046104802746175,500,-1086.0,False,131,5,3,False,energy_depleted
sparse,0.7,81150,21,0.9000874278732445,500,-1026.0,False,119,10,0,True,energy_depleted
sparse,0.7,81150,22,0.8955869907338783,500,-1018.0,False,122,8,0,True,energy_depleted
sparse,0.7,81150,23,0.8911090557802088,500,-1066.0,False,149,2,0,True,energy_depleted
sparse,0.7,81150,24,0.8866535105013078,500,-1000.0,False,110,6,0,False,energy_depleted
sparse,0.7,81150,25,0.8822202429488012,500,-1244.0,False,156,12,0,False,energy_depleted
sparse,0.7,81150,26,0.8778091417340572,500,-1098.0,False,122,16,0,True,energy_depleted
sparse,0.7,81150,27,0.873420096025387,500,-1132.0,False,143,11,0,True,energy_depleted
sparse,0.7,81150,28,0.86905299554526,500,-1050.0,False,120,12,0,True,energy_depleted
sparse,0.7,81150,29,0.8647077305675337,500,-1370.0,False,160,28,0,True,energy_depleted
sparse,0.7,81150,30,0.8603841919146961,500,-1162.0,False,138,11,0,False,energy_depleted
sparse,0.7,81150,31,0.8560822709551226,500,-1106.0,False,134,7,0,False,energy_depleted
sparse,0.7,81150,32,0.8518018596003469,500,-1346.0,False,169,17,0,False,energy_depleted
sparse,0.7,81150,33,0.8475428503023452,500,-884.0,False,91,2,0,False,energy_depleted
sparse,0.7,81150,34,0.8433051360508335,500,-1254.0,False,156,13,0,False,energy_depleted
sparse,0.7,81150,35,0.8390886103705792,500,-1160.0,False,150,6,0,False,energy_depleted
sparse,0.7,81150,36,0.8348931673187264,500,-1202.0,False,178,4,0,True,energy_depleted
sparse,0.7,81150,37,0.8307187014821328,500,-982.0,False,98,9,0,False,energy_depleted
sparse,0.7,81150,38,0.826565107974722,500,-1268.0,False,157,19,0,True,energy_depleted
sparse,0.7,81150,39,0.8224322824348484,500,-1082.0,False,143,6,0,True,energy_depleted
sparse,0.7,81150,40,0.8183201210226743,500,-1102.0,False,143,3,0,False,energy_depleted
sparse,0.7,81150,41,0.8142285204175609,500,-1128.0,False,162,3,0,True,energy_depleted
sparse,0.7,81150,42,0.810157377815473,500,-1126.0,False,154,1,0,False,energy_depleted
sparse,0.7,81150,43,0.8061065909263957,500,-914.0,False,101,1,0,False,energy_depleted
sparse,0.7,81150,44,0.8020760579717637,500,-1042.0,False,133,1,0,False,energy_depleted
sparse,0.7,81150,45,0.7980656776819048,500,-1224.0,False,171,9,0,True,energy_depleted
sparse,0.7,81150,46,0.7940753492934953,500,-1298.0,False,172,16,0,True,energy_depleted
sparse,0.7,81150,47,0.7901049725470278,500,-1080.0,False,125,8,0,False,energy_depleted
sparse,0.7,81150,48,0.7861544476842928,500,-1100.0,False,145,2,0,False,energy_depleted
sparse,0.7,81150,49,0.7822236754458712,500,-1044.0,False,106,12,0,False,energy_depleted
sparse,0.9,8565,0,1.0,500,-860.0,False,75,6,0,False,energy_depleted
sparse,0.9,8565,1,0.995,285,-383.0,True,77,4,0,True,goal_reached
sparse,0.9,8565,2,0.990025,500,-1046.0,False,124,10,0,True,energy_depleted
sparse,0.9,8565,3,0.985074875,500,-1240.0,False,165,13,0,True,energy_depleted
sparse,0.9,8565,4,0.980149500625,500,-1002.0,False,108,7,0,False,energy_depleted
sparse,0.9,8565,5,0.975248753121875,500,-1026.0,False,114,7,0,False,energy_depleted
sparse,0.9,8565,6,0.9703725093562656,500,-1180.0,False,109,24,1,False,energy_depleted
sparse,0.9,8565,7,0.9655206468094842,500,-1234.0,False,146,20,0,True,energy_depleted
sparse,0.9,8565,8,0.9606930435754368,500,-1004.0,False,126,0,0,False,energy_depleted
sparse,0.9,8565,9,0.9558895783575596,500,-912.0,False,103,0,0,False,energy_depleted
sparse,0.9,8565,10,0.9511101304657719,500,-1148.0,False,147,6,0,False,energy_depleted
sparse,0.9,8565,11,0.946354579813443,500,-1042.0,False,123,10,0,True,energy_depleted
sparse,0.9,8565,12,0.9416228069143757,500,-1026.0,False,114,7,0,False,energy_depleted
sparse,0.9,8565,13,0.9369146928798039,500,-1058.0,False,117,14,0,True,energy_depleted
sparse,0.9,8565,14,0.9322301194154049,500,-1210.0,False,125,21,0,False,energy_depleted
sparse,0.9,8565,15,0.9275689688183278,500,-1150.0,False,125,15,0,False,energy_depleted
sparse,0.9,8565,16,0.9229311239742362,500,-1164.0,False,126,16,0,False,energy_depleted
sparse,0.9,8565,17,0.918316468354365,500,-1128.0,False,147,9,0,True,energy_depleted
sparse,0.9,8565,18,0.9137248860125932,500,-964.0,False,111,2,0,False,energy_depleted
sparse,0.9,8565,19,0.9091562615825302,500,-1050.0,False,145,2,0,True,energy_depleted
sparse,0.9,8565,20,0.9046104802746175,500,-1038.0,False,137,4,0,True,energy_depleted
sparse,0.9,8565,21,0.9000874278732445,500,-1254.0,False,136,26,0,True,energy_depleted
sparse,0.9,8565,22,0.8955869907338783,500,-1306.0,False,159,17,0,False,energy_depleted
sparse,0.9,8565,23,0.8911090557802088,500,-1116.0,False,134,8,0,False,energy_depleted
sparse,0.9,8565,24,0.8866535105013078,500,-1194.0,False,151,9,0,False,energy_depleted
sparse,0.9,8565,25,0.8822202429488012,500,-968.0,False,112,7,0,True,energy_depleted
sparse,0.9,8565,26,0.8778091417340572,500,-1068.0,False,122,8,0,False,energy_depleted
sparse,0.9,8565,27,0.873420096025387,500,-1242.0,False,158,16,0,True,energy_depleted
sparse,0.9,8565,28,0.86905299554526,500,-964.0,False,116,0,0,False,energy_depleted
sparse,0.9,8565,29,0.8647077305675337,500,-1232.0,False,168,6,0,False,energy_depleted
sparse,0.9,8565,30,0.8603841919146961,500,-1000.0,False,125,5,0,True,energy_depleted
sparse,0.9,8565,31,0.8560822709551226,500,-1152.0,False,143,13,0,True,energy_depleted
sparse,0.9,8565,32,0.8518018596003469,500,-1218.0,False,162,7,0,False,energy_depleted
sparse,0.9,8565,33,0.8475428503023452,500,-1092.0,False,143,7,0,True,energy_depleted
sparse,0.9,8565,34,0.8433051360508335,500,-1518.0,False,217,15,0,False,energy_depleted
sparse,0.9,8565,35,0.8390886103705792,500,-1316.0,False,184,13,0,True,energy_depleted
sparse,0.9,8565,36,0.8348931673187264,500,-1044.0,False,121,6,0,False,energy_depleted
sparse,0.9,8565,37,0.8307187014821328,500,-1082.0,False,138,3,0,False,energy_depleted
sparse,0.9,8565,38,0.826565107974722,500,-1244.0,False,131,22,0,False,energy_depleted
sparse,0.9,8565,39,0.8224322824348484,500,-1128.0,False,142,6,0,False,energy_depleted
sparse,0.9,8565,40,0.8183201210226743,500,-1098.0,False,152,4,0,True,energy_depleted
sparse,0.9,8565,41,0.8142285204175609,500,-1168.0,False,147,8,0,False,energy_depleted
sparse,0.9,8565,42,0.810157377815473,500,-1056.0,False,114,15,0,True,energy_depleted
sparse,0.9,8565,43,0.8061065909263957,500,-1310.0,False,155,19,0,False,energy_depleted
sparse,0.9,8565,44,0.8020760579717637,500,-1012.0,False,118,4,0,False,energy_depleted
sparse,0.9,8565,45,0.7980656776819048,500,-1248.0,False,147,16,0,False,energy_depleted
sparse,0.9,8565,46,0.7940753492934953,500,-1036.0,False,119,6,0,False,energy_depleted
sparse,0.9,8565,47,0.7901049725470278,500,-1076.0,False,129,6,0,False,energy_depleted
sparse,0.9,8565,48,0.7861544476842928,500,-1078.0,False,122,9,0,False,energy_depleted
sparse,0.9,8565,49,0.7822236754458712,500,-1100.0,False,135,11,0,True,energy_depleted
sparse,0.9,17944,0,1.0,500,-1010.0,False,120,3,0,False,energy_depleted
sparse,0.9,17944,1,0.995,500,-1204.0,False,131,18,0,False,energy_depleted
sparse,0.9,17944,2,0.990025,283,-291.0,True,57,3,0,True,goal_reached
sparse,0.9,17944,3,0.985074875,500,-922.0,False,111,2,2,True,energy_depleted
sparse,0.9,17944,4,0.980149500625,500,-1248.0,False,172,6,0,False,energy_depleted
sparse,0.9,17944,5,0.975248753121875,500,-992.0,False,133,1,0,True,energy_depleted
sparse,0.9,17944,6,0.9703725093562656,500,-956.0,False,114,0,0,False,energy_depleted
sparse,0.9,17944,7,0.9655206468094842,500,-890.0,False,85,5,0,False,energy_depleted
sparse,0.9,17944,8,0.9606930435754368,500,-1034.0,False,121,5,0,False,energy_depleted
sparse,0.9,17944,9,0.9558895783575596,500,-1098.0,False,152,4,0,True,energy_depleted
sparse,0.9,17944,10,0.9511101304657719,500,-892.0,False,108,1,0,True,energy_depleted
sparse,0.9,17944,11,0.946354579813443,500,-1328.0,False,142,26,0,False,energy_depleted
sparse,0.9,17944,12,0.9416228069143757,500,-1146.0,False,134,11,0,False,energy_depleted
sparse,0.9,17944,13,0.9369146928798039,500,-978.0,False,102,12,0,True,energy_depleted
sparse,0.9,17944,14,0.9322301194154049,500,-1016.0,False,119,4,0,False,energy_depleted
sparse,0.9,17944,15,0.9275689688183278,500,-1042.0,False,128,3,0,False,energy_depleted
sparse,0.9,17944,16,0.9229311239742362,500,-948.0,False,102,9,0,True,energy_depleted
sparse,0.9,17944,17,0.918316468354365,500,-1174.0,False,156,5,0,False,energy_depleted
sparse,0.9,17944,18,0.9137248860125932,500,-918.0,False,92,5,0,False,energy_depleted
sparse,0.9,17944,19,0.9091562615825302,500,-1128.0,False,137,8,0,False,energy_depleted
sparse,0.9,17944,20,0.9046104802746175,381,-571.0,True,95,6,0,True,goal_reached
sparse,0.9,17944,21,0.9000874278732445,500,-1314.0,False,171,13,0,False,energy_depleted
sparse,0.9,17944,22,0.8955869907338783,500,-1180.0,False,140,17,0,True,energy_depleted
sparse,0.9,17944,23,0.8911090557802088,500,-974.0,False,111,8,0,True,energy_depleted
sparse,0.9,17944,24,0.8866535105013078,500,-1012.0,False,114,4,4,False,energy_depleted
sparse,0.9,17944,25,0.8822202429488012,500,-1116.0,False,134,8,0,False,energy_depleted
sparse,0.9,17944,26,0.8778091417340572,500,-1142.0,False,158,6,0,True,energy_depleted
sparse,0.9,17944,27,0.873420096025387,500,-988.0,False,102,13,0,True,energy_depleted
sparse,0.9,17944,28,0.86905299554526,500,-968.0,False,117,0,0,False,energy_depleted
sparse,0.9,17944,29,0.8647077305675337,500,-1058.0,False,132,3,0,False,energy_depleted
sparse,0.9,17944,30,0.8603841919146961,500,-1124.0,False,146,9,0,True,energy_depleted
sparse,0.9,17944,31,0.8560822709551226,500,-1068.0,False,132,4,0,False,energy_depleted
sparse,0.9,17944,32,0.8518018596003469,500,-1074.0,False,121,9,0,False,energy_depleted
sparse,0.9,17944,33,0.8475428503023452,500,-1450.0,False,200,15,0,False,energy_depleted
sparse,0.9,17944,34,0.8433051360508335,500,-1046.0,False,129,8,0,True,energy_depleted
sparse,0.9,17944,35,0.8390886103705792,500,-1382.0,False,168,21,0,False,energy_depleted
sparse,0.9,17944,36,0.8348931673187264,500,-1090.0,False,135,10,0,True,energy_depleted
sparse,0.9,17944,37,0.8307187014821328,500,-1330.0,False,170,15,0,False,energy_depleted
sparse,0.9,17944,38,0.826565107974722,500,-1350.0,False,145,27,0,False,energy_depleted
sparse,0.9,17944,39,0.8224322824348484,500,-1102.0,False,128,9,0,False,energy_depleted
sparse,0.9,17944,40,0.8183201210226743,500,-1076.0,False,124,8,0,False,energy_depleted
sparse,0.9,17944,41,0.8142285204175609,500,-1204.0,False,156,13,0,True,energy_depleted
sparse,0.9,17944,42,0.810157377815473,500,-1052.0,False,128,4,0,False,energy_depleted
sparse,0.9,17944,43,0.8061065909263957,500,-1018.0,False,127,1,0,False,energy_depleted
sparse,0.9,17944,44,0.8020760579717637,500,-1158.0,False,142,9,0,False,energy_depleted
sparse,0.9,17944,45,0.7980656776819048,500,-1060.0,False,110,12,0,False,energy_depleted
sparse,0.9,17944,46,0.7940753492934953,500,-1012.0,False,128,5,0,True,energy_depleted
sparse,0.9,17944,47,0.7901049725470278,500,-1122.0,False,128,11,0,False,energy_depleted
sparse,0.9,17944,48,0.7861544476842928,500,-1324.0,False,171,14,0,False,energy_depleted
