episode,step,r,c,has_key,energy,action,E
4900,58,9,15,1,25,1,0.023290925888990247
4900,58,9,15,1,24,1,0.027240848992971047
4900,58,9,16,1,23,3,0.03186064209704216
4900,58,9,17,1,22,0,0.03726390888542943
4900,58,8,17,1,21,1,0.043583519164244945
4900,58,9,17,1,20,2,0.05097487621549116
4900,58,9,16,1,19,2,0.059619738263732354
4900,58,9,15,1,18,0,0.06973068802775714
4900,58,9,14,1,17,0,0.08155636026638262
4900,58,8,14,1,16,0,0.09538755586711417
4900,58,7,14,1,15,1,0.11156439282703412
4900,58,8,14,1,14,3,0.13048466997313932
4900,58,8,14,1,13,3,0.15261364909139102
4900,58,9,14,1,12,3,0.17849549601332285
4900,58,8,14,1,11,0,0.20876666200388638
4900,58,7,14,1,10,0,0.24417153450746945
4900,58,7,13,1,9,3,0.28558074211399936
4900,58,7,14,1,8,1,0.3340125638760227
4900,58,7,15,1,7,0,0.3906579694456406
4900,58,6,15,1,6,2,0.45690990578437496
4900,58,6,15,1,5,2,0.5343975506249999
4900,58,6,15,1,4,3,0.6250263749999999
4900,58,6,16,1,3,3,0.7310249999999999
4900,58,6,17,1,2,2,0.855
4900,59,1,1,0,60,3,8.278790329454025e-05
4900,59,1,2,0,59,3,9.682795706963772e-05
4900,59,1,3,0,58,2,0.00011324907259606752
4900,59,1,2,0,57,1,0.00013245505566791523
4900,59,2,2,0,56,3,0.00015491819376364354
4900,59,2,3,0,55,1,0.0001811908698989983
4900,59,3,3,0,54,2,0.00021191914608069978
4900,59,3,2,0,53,0,0.0002478586503867834
4900,59,2,2,0,52,3,0.00028989315834711504
4900,59,1,2,0,51,3,0.0003390563255521813
4900,59,1,3,0,50,3,0.00039655710590898397
4900,59,1,4,0,49,1,0.0004638094805953029
4900,59,2,4,0,48,3,0.0005424672287664362
4900,59,2,5,0,47,0,0.0006344645950484634
4900,59,2,5,0,46,1,0.0007420638538578519
4900,59,3,5,0,45,1,0.0008679109401846222
4900,59,4,5,0,44,1,0.0010151005148358154
4900,59,5,5,0,43,1,0.0011872520641354567
4900,59,6,5,0,42,0,0.0013885989054215867
4900,59,6,6,1,41,3,0.0016240922870427914
4900,59,6,7,1,40,3,0.0018995231427401068
4900,59,6,8,1,39,3,0.0022216644944328735
4900,59,6,9,1,38,3,0.002598438005184647
4900,59,6,10,1,37,1,0.0030391087779937393
4900,59,7,10,1,36,1,0.0035545131906359524
4900,59,7,11,1,35,3,0.004157325369164857
4900,59,7,12,1,34,1,0.004862368852824394
4900,59,8,12,1,33,3,0.005686981114414496
4900,59,8,13,1,32,3,0.006651439899899995
4900,59,8,14,1,31,2,0.007779461871228065
4900,59,7,14,1,30,2,0.00909878581430183
4900,59,7,13,1,29,1,0.010641854753569392
4900,59,8,13,1,28,1,0.012446613746864786
4900,59,9,13,1,27,3,0.014557442978789224
4900,59,9,14,1,26,3,0.01702624909799909
4900,59,9,15,1,25,1,0.01991374163508666
4900,59,9,15,1,24,1,0.023290925888990247
4900,59,9,16,1,23,3,0.027240848992971047
4900,59,9,17,1,22,0,0.03186064209704216
4900,59,8,17,1,21,1,0.03726390888542943
4900,59,9,17,1,20,2,0.043583519164244945
4900,59,9,16,1,19,2,0.05097487621549116
4900,59,9,15,1,18,0,0.059619738263732354
4900,59,9,14,1,17,0,0.06973068802775714
4900,59,8,14,1,16,0,0.08155636026638262
4900,59,7,14,1,15,1,0.09538755586711417
4900,59,8,14,1,14,3,0.11156439282703412
4900,59,8,14,1,13,3,0.13048466997313932
4900,59,9,14,1,12,3,0.15261364909139102
4900,59,8,14,1,11,0,0.17849549601332285
4900,59,7,14,1,10,0,0.20876666200388638
4900,59,7,13,1,9,3,0.24417153450746945
4900,59,7,14,1,8,1,0.28558074211399936
4900,59,7,15,1,7,0,0.3340125638760227
4900,59,6,15,1,6,2,0.3906579694456406
4900,59,6,15,1,5,2,0.45690990578437496
4900,59,6,15,1,4,3,0.5343975506249999
4900,59,6,16,1,3,3,0.6250263749999999
4900,59,6,17,1,2,2,0.7310249999999999
4900,59,6,16,1,1,1,0.855
