episode_idx,total_reward,steps,success,wall_hits,penalty_entries,door_attempts,key_pickup_step,goal_reached_step,termination_reason,epsilon_final,lambda
27827,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27828,174.0,60,True,4,0,0,33,60,goal_reached,0.01,0.7
27829,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27830,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27831,174.0,60,True,4,0,0,33,60,goal_reached,0.01,0.7
27832,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27833,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27834,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27835,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27836,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27837,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27838,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27839,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27840,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27841,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27842,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27843,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27844,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27845,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27846,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27847,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27848,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27849,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27850,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27851,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27852,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27853,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27854,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27855,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27856,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27857,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27858,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27859,184.0,58,True,2,0,0,26,58,goal_reached,0.01,0.7
27860,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27861,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27862,184.0,58,True,2,0,0,26,58,goal_reached,0.01,0.7
27863,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27864,190.0,60,True,0,0,0,26,60,goal_reached,0.01,0.7
27865,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27866,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27867,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27868,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27869,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27870,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27871,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27872,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27873,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27874,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27875,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27876,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27877,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27878,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27879,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27880,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27881,190.0,60,True,0,0,0,26,60,goal_reached,0.01,0.7
27882,182.0,58,True,0,1,0,26,58,goal_reached,0.01,0.7
27883,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27884,190.0,60,True,0,0,0,26,60,goal_reached,0.01,0.7
27885,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27886,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27887,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27888,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27889,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27890,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27891,182.0,60,True,2,0,0,26,60,goal_reached,0.01,0.7
27892,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27893,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27894,184.0,58,True,2,0,0,27,58,goal_reached,0.01,0.7
27895,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27896,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27897,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27898,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27899,184.0,58,True,2,0,0,26,58,goal_reached,0.01,0.7
27900,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27901,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27902,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27903,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27904,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27905,190.0,60,True,0,0,0,26,60,goal_reached,0.01,0.7
27906,184.0,58,True,2,0,0,26,58,goal_reached,0.01,0.7
27907,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27908,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27909,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27910,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27911,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27912,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27913,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27914,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27915,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27916,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27917,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27918,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27919,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27920,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27921,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27922,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27923,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27924,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27925,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27926,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27927,190.0,60,True,0,0,0,26,60,goal_reached,0.01,0.7
27928,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27929,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27930,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27931,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27932,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27933,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27934,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27935,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27936,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27937,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27938,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27939,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27940,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27941,184.0,58,True,2,0,0,26,58,goal_reached,0.01,0.7
27942,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27943,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27944,182.0,58,True,0,1,0,26,58,goal_reached,0.01,0.7
27945,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27946,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27947,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27948,182.0,60,True,2,0,0,26,60,goal_reached,0.01,0.7
27949,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27950,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
27951,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27952,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27953,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27954,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27955,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27956,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27957,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27958,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27959,187.0,59,True,1,0,0,26,59,goal_reached,0.01,0.7
27960,182.0,60,True,2,0,0,26,60,goal_reached,0.01,0.7
27961,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27962,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27963,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27964,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27965,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27966,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27967,174.0,60,True,4,0,0,33,60,goal_reached,0.01,0.7
27968,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27969,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27970,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27971,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27972,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27973,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27974,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27975,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27976,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27977,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27978,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27979,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27980,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27981,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27982,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27983,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27984,190.0,60,True,0,0,0,26,60,goal_reached,0.01,0.7
27985,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27986,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27987,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27988,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27989,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27990,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27991,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27992,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27993,-22.0,60,False,3,0,0,37,,energy_depleted,0.01,0.7
27994,190.0,60,True,0,0,0,26,60,goal_reached,0.01,0.7
27995,184.0,58,True,2,0,0,26,58,goal_reached,0.01,0.7
27996,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27997,182.0,60,True,2,0,0,26,60,goal_reached,0.01,0.7
27998,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
27999,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28000,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28001,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28002,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28003,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28004,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28005,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28006,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28007,184.0,58,True,2,0,0,26,58,goal_reached,0.01,0.7
28008,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28009,182.0,60,True,2,0,0,26,60,goal_reached,0.01,0.7
28010,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28011,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28012,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28013,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28014,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28015,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28016,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28017,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28018,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28019,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28020,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28021,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28022,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28023,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28024,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28025,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28026,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28027,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28028,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28029,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28030,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28031,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28032,182.0,60,True,2,0,0,26,60,goal_reached,0.01,0.7
28033,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28034,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28035,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28036,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28037,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28038,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28039,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28040,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28041,182.0,58,True,0,1,0,26,58,goal_reached,0.01,0.7
28042,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28043,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28044,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28045,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28046,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28047,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28048,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
28049,182.0,60,True,2,0,0,26,60,goal_reached,0.01,0.7
28050,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28051,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28052,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28053,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28054,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28055,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28056,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28057,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28058,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28059,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28060,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28061,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28062,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28063,174.0,60,True,4,0,0,33,60,goal_reached,0.01,0.7
28064,182.0,60,True,2,0,0,26,60,goal_reached,0.01,0.7
28065,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28066,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28067,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28068,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28069,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28070,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28071,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28072,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28073,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28074,184.0,58,True,2,0,0,26,58,goal_reached,0.01,0.7
28075,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28076,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28077,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28078,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28079,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28080,190.0,60,True,0,0,0,26,60,goal_reached,0.01,0.7
28081,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28082,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28083,184.0,58,True,2,0,0,26,58,goal_reached,0.01,0.7
28084,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28085,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28086,182.0,60,True,2,0,0,26,60,goal_reached,0.01,0.7
28087,184.0,58,True,2,0,0,26,58,goal_reached,0.01,0.7
28088,184.0,58,True,2,0,0,26,58,goal_reached,0.01,0.7
28089,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28090,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28091,184.0,58,True,2,0,0,26,58,goal_reached,0.01,0.7
28092,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28093,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28094,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28095,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28096,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28097,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28098,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28099,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28100,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28101,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28102,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28103,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28104,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28105,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28106,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28107,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28108,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28109,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28110,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28111,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28112,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28113,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28114,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28115,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28116,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28117,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28118,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28119,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28120,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28121,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28122,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28123,184.0,58,True,2,0,0,26,58,goal_reached,0.01,0.7
28124,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28125,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28126,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28127,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28128,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28129,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28130,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28131,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28132,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28133,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28134,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28135,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28136,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28137,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28138,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28139,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28140,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28141,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28142,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28143,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28144,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28145,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28146,184.0,58,True,2,0,0,27,58,goal_reached,0.01,0.7
28147,180.0,60,True,0,1,0,26,60,goal_reached,0.01,0.7
28148,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28149,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28150,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28151,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28152,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28153,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28154,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28155,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28156,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28157,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28158,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28159,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28160,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28161,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
28162,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28163,190.0,60,True,0,0,0,26,60,goal_reached,0.01,0.7
28164,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28165,174.0,60,True,4,0,0,33,60,goal_reached,0.01,0.7
28166,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28167,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28168,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28169,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28170,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28171,190.0,60,True,0,0,0,26,60,goal_reached,0.01,0.7
28172,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28173,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28174,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28175,182.0,60,True,2,0,0,26,60,goal_reached,0.01,0.7
28176,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28177,184.0,58,True,2,0,0,27,58,goal_reached,0.01,0.7
28178,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28179,182.0,60,True,2,0,0,26,60,goal_reached,0.01,0.7
28180,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28181,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28182,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28183,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28184,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28185,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28186,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28187,182.0,60,True,2,0,0,26,60,goal_reached,0.01,0.7
28188,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28189,182.0,58,True,0,1,0,26,58,goal_reached,0.01,0.7
28190,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28191,182.0,60,True,2,0,0,26,60,goal_reached,0.01,0.7
28192,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28193,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28194,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28195,190.0,60,True,0,0,0,26,60,goal_reached,0.01,0.7
28196,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28197,184.0,58,True,2,0,0,26,58,goal_reached,0.01,0.7
28198,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28199,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28200,182.0,60,True,2,0,0,26,60,goal_reached,0.01,0.7
28201,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28202,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28203,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28204,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28205,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28206,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28207,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28208,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28209,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28210,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28211,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28212,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28213,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28214,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28215,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28216,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28217,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28218,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28219,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28220,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28221,184.0,58,True,2,0,0,26,58,goal_reached,0.01,0.7
28222,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
28223,192.0,58,True,0,0,0,26,58,goal_reached,0.01,0.7
